순번,자원명,시도,시군구,주차장유형,경도,위도
7948,용두천1지구,충청북도,제천시,노상,128.2127376,37.14195886
7949,달비공원,대구광역시,달서구,노외,128.5594496,35.80777098
7950,건등택지 노외주차장,강원도,원주시,노외,127.818805,37.31160294
7951,삼척초등학교,강원도,삼척시,노상,129.1676311,37.44968087
7952,중앙동 노상주차장,부산광역시,중구,노상,129.036937,35.10853126
7953,해림초등학교,부산광역시,해운대구,부설,129.1436505,35.16504454
7954,삼동로 128번길(월드메르디앙 옆) 노상주차장,경상남도,창원시,노상,128.6610869,35.22219755
7955,고남초등학교,충청남도,태안군,부설,126.4042788,36.42644407
7956,한라초등학교,제주특별자치도,제주시,부설,126.4864893,33.47782431
7957,효령초등학교,경상북도,군위군,노상,128.5860147,36.15676228
7958,아양택지지구 노외주차장,경기도,안성시,노외,127.2576482,37.0078987
7959,교동고등학교,인천광역시,강화군,노상,126.2843169,37.77846268
7960,(구)원평2동사무소,경상북도,구미시,부설,128.3258638,36.1308805
7961,진곡일반산업단지 주차장 3,광주광역시,광산구,노외,126.7915898,35.20182406
7962,가덕초중학교,충청북도,청주시,노상,127.5784827,36.5779265
7963,천곡동 109019,강원도,동해시,노상,129.1150459,37.52051165
7964,창원명지여자고등학교,경상남도,창원시,부설,128.6489261,35.2518467
7965,영주서부초등학교,경상북도,영주시,노외,128.6122128,36.8320289
7966,진안군한방약초센터 주차장,전라북도,진안군,부설,127.4342469,35.7949205
7967,봉산마을 공영주차장,경상남도,창원시,노외,128.6271398,35.1987463
7968,동현학교,경기도,광주시,노상,127.395145,37.37195336
7969,박달1동 주민센터 앞,경기도,안양시,노외,126.9083684,37.40377893
7970,자투리 땅 활용 생활주차장 2,경상남도,합천군,노외,128.1569892,35.56649513
7971,대구매천초등학교,대구광역시,북구,부설,128.5410367,35.91332651
7972,이천제일고등학교,경기도,이천시,노외,127.4613951,37.27825888
7973,산주리공영주차장,경상북도,고령군,노외,128.1737808,35.67018177
7974,아라초등학교,경상남도,함안군,노상,128.4082427,35.27099829
7975,서울우유안동동부고객센터앞,경상북도,안동시,노상,128.7365181,36.56522126
7976,중앙로 노상주차장,강원도,평창군,노상,128.5589793,37.63758585
7977,석문초등학교,충청남도,당진시,노상,126.5893859,36.98699237
7978,푸른초등학교,경기도,화성시,노상,127.0552946,37.20238958
7979,천안부영초등학교,충청남도,천안시,노외,127.1753964,36.75954884
7980,은행1동제2,경기도,성남시,노외,127.1690265,37.45319445
7981,덕정초등학교,경기도,양주시,노상,127.0640354,37.84677221
7982,삼학동 삼학시장 옆 공영주차장,전라북도,군산시,노외,126.7112756,35.97571842
7983,사림민원센터 옆 주차장,경상남도,창원시,노외,128.6824516,35.24216632
7984,안청중학교,경기도,안성시,노상,127.2748356,37.02200634
7985,장복공원공영주차장(대광사입구),경상남도,창원시,노외,128.6576971,35.17034564
7986,송청택지 제1주차장,강원도,양구군,노외,127.9893142,38.0982469
7987,상동소방서 앞,강원도,영월군,노외,128.8413306,37.14508612
7988,번영로 234번길 공영노상주차장,충청남도,아산시,노상,127.1056303,36.79416974
7989,예산고등학교,충청남도,예산군,노상,126.8374837,36.67989903
7990,양대초등학교,충청남도,천안시,노상,127.2270714,36.91519115
7991,대건고등학교,대구광역시,달서구,노상,128.5281133,35.83395004
7992,도시철도공사 주변 노상주차장,대전광역시,서구,노상,127.3539641,36.34991501
7993,선동초등학교,경기도,광주시,노상,127.3175855,37.37809776
7994,문화마을 2주차장,강원도,평창군,노외,128.454328,37.48970994
7995,목포부주초등학교,전라남도,목포시,부설,126.456953,34.80875304
7996,서천여자정보고등학교 주차장,충청남도,서천군,노상,126.6993362,36.08312752
7997,미리벌중앙로 노상주차장,경상남도,밀양시,노상,128.7517047,35.4802243
7998,인천광역시서부교육지원청,인천광역시,서구,부설,126.6879406,37.5523729
7999,세종전통시장 주차타워,세종특별자치시,-,노외,127.2995816,36.59976211
8000,송산,경기도,화성시,노외,126.7338806,37.21452326
8001,덕산역 주차장,경상남도,창원시,노외,128.6887415,35.28154091
8002,대구교육팔공산수련원(체육체험학습장),대구광역시,동구,노상,128.6444398,35.90805675
8003,북부지방산림청홍천국유림관리소,강원도,홍천군,노상,127.8844905,37.69771599
8004,대전목상초등학교,대전광역시,대덕구,부설,127.412323,36.44563827
8005,이천매곡초등학교,경기도,이천시,노상,127.3944149,37.21483213
8006,도안중로 시간제 주차장,대전광역시,서구,노상,127.3375826,36.30785769
8007,소현초등학교,경기도,용인시,노상,127.0924337,37.30192517
8008,향남옴뿌리산,경기도,화성시,노상,126.9028031,37.13456379
8009,국립민속박물관 파주,경기도,파주시,노상,126.6939179,37.78666956
8010,감만창의문화촌,부산광역시,남구,부설,129.0813278,35.11844574
8011,동해병원 주차장,강원도,동해시,노상,129.1059685,37.53225859
8012,강원도 삼척시 사대안길 주차장,강원도,삼척시,노상,129.1657685,37.44472579
8013,제6공영 노외주차장,경기도,구리시,노외,127.1448247,37.6042375
8014,대천리초등학교,부산광역시,북구,노상,129.0226389,35.2424129
8015,고아리제1공영주차장,경상북도,고령군,노외,128.2698956,35.72722449
8016,울산광역시 남구청,울산광역시,남구,부설,129.3295216,35.54373999
8017,종촌고등학교,세종특별자치시,-,기타,127.2458378,36.50463068
8018,대전경덕중학교,대전광역시,대덕구,부설,127.4230626,36.3498313
8019,진잠초등학교,대전광역시,유성구,부설,127.3149253,36.2995404
8020,웅남복지관옆 공영주차장,경상남도,창원시,노외,128.6234997,35.19649865
8021,장기고등학교,경기도,김포시,부설,126.6682283,37.64014174
8022,충렬초등학교,부산광역시,동래구,부설,129.1117016,35.20041739
8023,대전산업정보고등학교,대전광역시,서구,부설,127.3925801,36.33320131
8024,동물위생시험소,강원도,춘천시,부설,127.7443298,37.95885506
8025,대구송정초등학교,대구광역시,동구,부설,128.7340252,35.87060567
8026,복수초등학교,충청남도,금산군,노상,127.397808,36.16619225
8027,화수1.화평동사무소아래,인천광역시,동구,노외,126.6304579,37.4819235
8028,노암지구 공영주차장,전라북도,남원시,노외,127.3734641,35.39309211
8029,이서 혁신도시 공영주차장,전라북도,완주군,노외,127.0565526,35.83646522
8030,서창동행정복지센터,경상남도,양산시,부설,129.1731463,35.41625323
8031,지축초등학교,경기도,고양시,노상,126.9159516,37.65291086
8032,동백고등학교,경기도,용인시,노상,127.1584727,37.28335075
8033,한류월드 제2공영주차장,경기도,고양시,노외,126.7559234,37.65987245
8034,대구효동초등학교,대구광역시,동구,노외,128.6447369,35.88412627
8035,합도초등학교,충청남도,당진시,노외,126.7545521,36.81044064
8036,우곡중학교,경상북도,고령군,부설,128.3560352,35.64486899
8037,화산중학교,경상북도,영천시,부설,128.8488845,36.01997426
8038,마도바이오밸리1,경기도,화성시,노외,126.7641831,37.17052139
8039,능포1,경상남도,거제시,노상,128.7317114,34.87558818
8040,대흥천변 버스정류장 주차장,충청남도,논산시,노외,127.0157049,36.15729544
8041,위례숲초등학교,경기도,하남시,노상,127.1580348,37.48524074
8042,임동초등학교,경상북도,안동시,부설,128.9207865,36.57013556
8043,대구세현초등학교,대구광역시,달성군,부설,128.4198073,35.65978473
8044,백운커뮤니티센터 주차타워  공영주차장,경기도,의왕시,노외,127.0082402,37.37008083
8045,신안초등학교,경기도,안양시,부설,126.9148624,37.38960225
8046,진천1공영,대구광역시,달서구,노외,128.5188861,35.80920304
8047,노안중학교,전라남도,나주시,부설,126.7340248,35.07365675
8048,목동,경기도,화성시,노외,127.1263817,37.18074395
8049,청량산 공영주차장,경상북도,봉화군,노외,128.8923584,36.78675361
8050,대전갑천중학교,대전광역시,서구,부설,127.3691758,36.36194589
8051,복수동제1공영주차장,대전광역시,서구,노외,127.378968,36.30058513
8052,의성여자중학교,경상북도,의성군,노상,128.7026019,36.35313649
8053,주문진항 관광지 주차장,강원도,강릉시,노외,128.8297102,37.8836818
8054,화도진근린공원,인천광역시,동구,노외,126.6287488,37.48108715
8055,월천초등학교,경상남도,거창군,부설,127.9169679,35.71381891
8056,안양세무서,경기도,안양시,노외,126.9252275,37.38866588
8057,검암제1주차장 ,인천광역시,서구,노외,126.6740815,37.56421127
8058,통복공영주차장,경기도,평택시,노외,127.0878406,36.99703109
8059,한정초등학교,충청남도,당진시,노외,126.8052742,36.89356137
8060,농성2동 주민센터 주차장,광주광역시,서구,노외,126.8902546,35.15019777
8061,신천중학교,서울특별시,송파구,부설,127.0792834,37.51625001
8062,파주대원초등학교,경기도,파주시,부설,126.8194691,37.72739067
8063,송호고등학교,경기도,안산시,부설,126.8452044,37.31050267
8064,소양강,강원도,춘천시,노외,127.7207282,37.88986614
8065,성포공원 내,경기도,안산시,노외,126.8458978,37.32625192
8066,인천부개초등학교,인천광역시,부평구,부설,126.7382918,37.48566269
8067,삼성동 동구보건소 담길,대전광역시,동구,노상,127.420855,36.34308263
8068,철산동 등기소 주변 노상 공영주차장,경기도,광명시,노상,126.8674251,37.47676699
8069,마산마을 주차장,경상남도,의령군,노외,128.411062,35.36478212
8070,양구명품관,강원도,양구군,노외,127.9905482,38.10688613
8071,동평여자중학교,부산광역시,부산진구,노외,129.0435305,35.17040463
8072,순심여자고등학교,경상북도,칠곡군,부설,128.3958253,35.98647718
8073,국민건강보험공단 광양구례지사,전라남도,광양시,기타,127.6937403,34.93920182
8074,대전예술고등학교,대전광역시,유성구,부설,127.33356,36.34695405
8075,선은주차장,전라북도,부안군,노외,126.7391045,35.72793881
8076,쌍백초등학교,경상남도,합천군,노상,128.1470455,35.44015213
8077,가곡면사무소,충청북도,단양군,노외,128.38551,37.0286103
8078,봉담 상리 1,경기도,화성시,노외,126.9448729,37.22604158
8079,중앙동 공영주차장,전라북도,익산시,노외,126.9523125,35.93940873
8080,청운2 주차장,전라남도,장성군,노외,126.7849136,35.30313081
8081,원화중학교,대구광역시,달서구,노상,128.5479421,35.846562
8082,인천광역시교육청학교지원단,인천광역시,서구,노상,126.6441248,37.51011944
8083,삼천포중앙여자중학교,경상남도,사천시,노상,128.0911538,34.94002572
8084,자은동공영주차장,경상남도,창원시,노외,128.7077269,35.14846271
8085,사우노외3,경기도,김포시,노외,126.715419,37.62123498
8086,진도 공용6주차장,전라남도,진도군,노외,126.2679509,34.48472083
8087,차룡단지로 노상주차장,경상남도,창원시,노상,128.6299554,35.23776358
8088,개운동 공영주차장,강원도,원주시,노외,127.9559393,37.33957324
8089,경포고등학교,강원도,강릉시,노상,128.9160576,37.78170517
8090,청량리제2공영,서울특별시,동대문구,노상,127.0403911,37.58073437
8091,읍사무소 앞 공영주차장,전라남도,광양시,노외,127.5807067,34.97252397
8092,인천광역시종합문화예술회관,인천광역시,남동구,노외,126.7000558,37.44758892
8093,한국전력공사 단양지사 주차장,충청북도,단양군,부설,128.3675561,36.98669369
8094,고읍(4) 공영주차장,경기도,양주시,노외,127.0803936,37.78827032
8095,통영중학교,경상남도,통영시,부설,128.4166554,34.82773813
8096,신월초등학교,경기도,용인시,부설,127.0928965,37.32052216
8097,상도 공영주차장,경상북도,포항시,노외,129.3542175,36.01527687
8098,6둔치주차장,경기도,안양시,노외,126.9138381,37.43366631
8099,공주시 중동 공영주차장(주차타워),충청남도,공주시,노외,127.1257081,36.45485578
8100,대흥 노상주차장,충청남도,논산시,노상,127.0139085,36.16133398
8101,대구노전초등학교,대구광역시,달서구,부설,128.5312233,35.80817454
8102,둔치 내량교 주차장,경상북도,군위군,노외,128.5616598,36.24393719
8103,대구서변초등학교,대구광역시,북구,부설,128.5950261,35.9207565
8104,연학초등학교,부산광역시,부산진구,노외,129.0462808,35.17660676
8105,죽전로 노상주차장,경상남도,창원시,노상,128.6193938,35.24261051
8106,대정하모공영노외1주차장,제주특별자치도,서귀포시,노외,126.2514302,33.22652139
8107,산격3동 주민센터,대구광역시,북구,부설,128.6083101,35.89352553
8108,옥종공용주차장,경상남도,하동군,노외,127.8789093,35.18086788
8109,서부초등학교,강원도,삼척시,부설,129.1500624,37.43938824
8110,구래초등학교,강원도,영월군,노상,128.8390436,37.14185819
8111,터미널전용제2주차장,경상북도,안동시,노상,128.6787053,36.57449619
8112,안동46통,경상남도,김해시,노외,128.9190121,35.23707408
8113,반성초등학교,경상남도,진주시,노상,128.2857396,35.17007701
8114,천동 주차장,대전광역시,동구,노외,127.4465332,36.31621335
8115,배곧라온초등학교,경기도,시흥시,부설,126.7349214,37.37259661
8116,정왕역1 공영주차장,경기도,시흥시,노외,126.7436667,37.3524542
8117,조치원교동초등학교,세종특별자치시,-,노상,127.2979422,36.60522794
8118,신천도서관,대구광역시,동구,부설,128.6177547,35.87147432
8119,모양성 서문 앞,전라북도,고창군,노외,126.7011537,35.43001033
8120,대구국제고등학교,대구광역시,북구,부설,128.5818352,35.95533893
8121,대구동문초등학교,대구광역시,수성구,노상,128.6524258,35.8748369
8122,화암면행정복지센터 앞,강원도,정선군,노외,128.78792,37.34022816
8123,서울대곡초등학교,서울특별시,강남구,부설,127.0650265,37.49471064
8124,중부산세무서,부산광역시,중구,노상,129.0248483,35.10531056
8125,관평동1공영,대전광역시,유성구,노외,127.3936786,36.42318586
8126,연곡면 주민센터앞 게이트볼장 부지,강원도,강릉시,노외,128.8373824,37.86002708
8127,동호초등학교,강원도,동해시,노상,129.1001844,37.54417872
8128,고골초등학교,경기도,하남시,부설,127.197507,37.51848428
8129,남부지방산림청울진국유림관리소,경상북도,울진군,부설,129.3945901,36.98662448
8130,자산동 11-19 주차장,경상남도,창원시,노상,128.5645874,35.20746635
8131,용인초등학교,경기도,용인시,노상,127.2052621,37.23856867
8132,오덕초등학교,강원도,철원군,노상,127.2321739,38.22299855
8133,내곡교사거리 근처 주차장,강원도,강릉시,노외,128.8884173,37.74622821
8134,경찰서-교회노상주차장,경상남도,하동군,노외,127.7472832,35.06918038
8135,웅남공단 공영주차장(2),경상남도,창원시,노외,128.6483392,35.20949973
8136,마산의신여자중학교,경상남도,창원시,노상,128.5660124,35.21165139
8137,구미지사 주차장,경상북도,구미시,노상,128.3455672,36.12000361
8138,하남3지구 주차타워 1,광주광역시,광산구,노외,126.803651,35.18236715
8139,야탑초등학교,경기도,성남시,부설,127.1256267,37.41661561
8140,고현1,경상남도,거제시,노상,128.6249437,34.88506632
8141,소방서 뒤,강원도,양구군,노외,127.986104,38.10906446
8142,주례중학교,부산광역시,사상구,부설,129.0141706,35.1484767
8143,송산고등학교,경기도,화성시,부설,126.7382649,37.2164646
8144,인천송월초등학교,인천광역시,중구,부설,126.6246322,37.47887903
8145,국민건강보험공단 군산지사,전라북도,군산시,노외,126.7356236,35.97449713
8146,관평동2공영,대전광역시,유성구,노외,127.3925885,36.42895752
8147,대구동신초등학교,대구광역시,동구,노상,128.6150298,35.87827603
8148,제일교회 앞 주차장,강원도,평창군,노외,128.4000326,37.36825635
8149,충청북도교육도서관,충청북도,청주시,부설,127.4778139,36.63274762
8150,중리,경기도,화성시,노외,127.1393013,37.20478144
8151,중원로타리 ~ 신흥동apt,경상남도,창원시,노상,128.6582699,35.14880431
8152,쇠소깍 공영주차장,제주특별자치도,서귀포시,노외,126.6222972,33.25409273
8153,터미널 공영주차장,경상북도,안동시,노외,128.6761151,36.57351637
8154,가음정천복개(대방동) 공영주차장,경상남도,창원시,노외,128.7080902,35.21408448
8155,구미도서관 부설주차장,경기도,성남시,부설,127.1076891,37.34553153
8156,연향주차타워공영주차장,전라남도,순천시,노외,127.517149,34.9514583
8157,중앙동 153-1 공영주차장,경상남도,창원시,노외,128.673334,35.22078426
8158,광산로제2공영주차장,광주광역시,광산구,노외,126.7969671,35.13952578
8159,한남초등학교,강원도,양양군,노상,128.6073444,38.05629068
8160,보문고등학교,대전광역시,동구,노외,127.4241257,36.33697696
8161,민둥산역 밑(노상),강원도,정선군,노상,128.7747855,37.24429195
8162,고촌노을,경기도,김포시,노외,126.7723096,37.60385382
8163,미곡초등학교,경기도,안성시,부설,127.245032,37.11067536
8164,달서구청,대구광역시,달서구,부설,128.5328356,35.82991552
8165,경기김포교육도서관,경기도,김포시,부설,126.7113512,37.62117807
8166,성덕초등학교,강원도,강릉시,노상,128.910547,37.75644211
8167,관평동3공영,대전광역시,유성구,노외,127.3917746,36.42687049
8168,호원공영주차장,경기도,안양시,노외,126.9543517,37.3732996
8169,영암고등학교,전라남도,영암군,노상,126.686741,34.79909753
8170,다산아트공영,서울특별시,중구,노외,127.0043894,37.55163335
8171,기장읍사무소,부산광역시,기장군,부설,129.2162002,35.23855791
8172,일산복개천공영주차장,울산광역시,동구,노외,129.4277627,35.50450463
8173,탄현 제2공영주차장,경기도,고양시,노외,126.763373,37.6909881
8174,화금리 주차장,충청남도,서천군,노외,126.7122849,36.08548607
8175,수내중학교,경기도,성남시,부설,127.1261902,37.37098934
8176,국민건강보험공단 밀양창녕지사,경상남도,밀양시,부설,128.7440472,35.50408457
8177,신천동 518-4번지 나눔주차장,경기도,시흥시,노외,126.7756285,37.43574108
8178,진도 공용2주차장,전라남도,진도군,노외,126.2610318,34.48507788
8179,교내 주차장,광주광역시,북구,노상,126.89447,35.19416251
8180,쌍용중학교 입구 다리 밑(공영),강원도,영월군,노외,128.3172379,37.17816945
8181,천호2동 공영주차장,서울특별시,강동구,노외,127.1230043,37.54033859
8182,종촌동 공영주차장,세종특별자치시,-,노외,127.2497076,36.50374844
8183,한국전력공사 서수원지사 주차장,경기도,수원시,부설,126.969238,37.25790606
8184,사북신협 뒤 공영주차장,강원도,정선군,노외,128.8165368,37.22663342
8185,선단초등학교,경기도,포천시,노상,127.1546632,37.86152078
8186,석남동 175-2 주차장,인천광역시,서구,노외,126.66717,37.51166894
8187,능동중학교,경상남도,김해시,노상,128.7945625,35.19812312
8188,청암공설운동장,경상남도,하동군,노외,127.7888667,35.15894884
8189,동부지방산림청 삼척동자 유아숲체험원,강원도,삼척시,노상,129.0767798,37.38426521
8190,화도 제2공영주차장,경기도,남양주시,노외,127.3018013,37.65319291
8191,오성초등학교 주차장,충청남도,서천군,노상,126.6834189,36.15503152
8192,고현12,경상남도,거제시,노상,128.6215366,34.88792506
8193,곡성중앙초등학교,전라남도,곡성군,노상,127.2915493,35.28496935
8194,상주수학체험센터,경상북도,상주시,부설,128.1605077,36.4080183
8195,퇴촌동 1006번지 주차장,경상남도,창원시,노외,128.6855298,35.25342219
8196,중상24,경기도,성남시,노상,127.1578148,37.44571974
8197,해운센터앞 공영,서울특별시,중구,노상,126.9817533,37.56104853
8198,남산로 노상주차장,강원도,평창군,노상,128.4538706,37.49846497
8199,영귀미면생활체육공원 주차장,강원도,홍천군,노외,127.9300932,37.67753389
8200,신촌초등학교,충청남도,당진시,노상,126.7653217,36.76300799
8201,상정마을 주차장,경상남도,의령군,노외,128.2113378,35.27712784
8202,한마음초등학교,경기도,화성시,노상,127.0563591,37.20859344
8203,양산시노상제18공영주차장,경상남도,양산시,노상,129.0399549,35.34415423
8204,터미널 앞 주차장,경기도,여주시,노상,127.6369641,37.29229783
8205,장수공영주차장,전라북도,장수군,노외,127.5221334,35.64730601
8206,의정부여자고등학교,경기도,의정부시,부설,127.0411502,37.75003605
8207,백령공영주차장,인천광역시,옹진군,노외,124.6649355,37.95945517
8208,갈마곡리공영노외주차장②,강원도,홍천군,노외,127.8993266,37.69416854
8209,대구보호관찰소구미지소,경상북도,구미시,노상,128.3090637,36.14709462
8210,향교길주차장,경상북도,의성군,노외,128.6971361,36.34792079
8211,신창마을주차장,충청남도,서천군,노외,126.6928895,36.01384872
8212,기산동,경기도,화성시,노상,127.0546536,37.21642427
8213,성남장안초등학교,경기도,성남시,부설,127.1444594,37.37266155
8214,죽전로-2 노상주차장,경상남도,창원시,노상,128.6192493,35.24405251
8215,금산동초등학교,충청남도,금산군,노상,127.4985449,36.10406962
8216,속리초등학교,충청북도,보은군,부설,127.7894911,36.47120584
8217,공단BS호텔앞,경상북도,구미시,노상,128.3767471,36.10903768
8218,다정고등학교,세종특별자치시,-,노상,127.2420422,36.49349151
8219,향산초등학교,경기도,김포시,부설,126.749325,37.61958072
8220,합천등기소 뒤 공영주차장,경상남도,합천군,노외,128.1639472,35.56698583
8221,이서고등학교,경상북도,청도군,부설,128.6684614,35.66249467
8222,원주여자중학교,강원도,원주시,부설,127.9460541,37.33941484
8223,반송초등학교,경기도,화성시,부설,127.070177,37.19076668
8224,주호공원,경상남도,김해시,부설,128.7370551,35.31615096
8225,양산영어도서관,경상남도,양산시,부설,129.163963,35.41439151
8226,신전초등학교 ,전라남도,강진군,노외,126.7096162,34.50002418
8227,태화동 태화경로당 주변 마을공동주차장,경상북도,안동시,노외,128.7119003,36.55922565
8228,동성동주민센터 앞,경상북도,상주시,노상,128.1699025,36.41509509
8229,차량등록사업소,경상남도,함안군,노외,128.4078797,35.28067564
8230,보령중학교,충청남도,보령시,노상,126.5905927,36.41706057
8231,신성여자중학교,제주특별자치도,제주시,부설,126.5631856,33.47704923
8232,대구월배초등학교,대구광역시,달서구,부설,128.528311,35.81642126
8233,용학도서관,대구광역시,수성구,부설,128.6461307,35.8212089
8234,광주시민체육관,경기도,광주시,부설,127.2585517,37.39566666
8235,창원초등학교,경상남도,창원시,노상,128.6197066,35.26563495
8236,배방읍 장재리 제2공영노상주차장,충청남도,아산시,노상,127.106692,36.795942
8237,한국전력공사 남인천지사 주차장,인천광역시,연수구,부설,126.6683184,37.4250463
8238,명석고등학교,대전광역시,동구,부설,127.4542453,36.35298746
8239,진도 임대1주차장,전라남도,진도군,노외,126.2608026,34.48650256
8240,울산동천고등학교(후문 옆 노면 주차장),울산광역시,북구,부설,129.3388513,35.63277988
8241,선바위관광지,경상북도,영양군,부설,129.0820152,36.60854387
8242,죽왕면복지회관,강원도,고성군,노외,128.5281965,38.32723423
8243,청량 영해 공영주차장,울산광역시,울주군,노외,129.2332588,35.52985331
8244,상북면행정복지센터,경상남도,양산시,부설,129.0645688,35.41852825
8245,봉학초등학교,부산광역시,영도구,부설,129.0550147,35.09553513
8246,새움중학교,세종특별자치시,-,노상,127.2468566,36.49133941
8247,신장도서관 부설주차장,경기도,하남시,노외,127.2143391,37.53787572
8248,임계중고등학교,강원도,정선군,부설,128.8460294,37.49285585
8249,봉황2통,경상남도,김해시,노외,128.8778916,35.22901364
8250,인천고등학교,인천광역시,미추홀구,부설,126.6913054,37.45295893
8251,소하중학교,경기도,광명시,노상,126.8874165,37.44819692
8252,부개1차,인천광역시,부평구,노외,126.7390551,37.5042467
8253,위림초등학교,경상남도,함양군,노외,127.7193166,35.5216893
8254,화산초등학교,경상북도,영천시,부설,128.8545314,36.02021026
8255,부림 신반시장 옆 주차장,경상남도,의령군,노외,128.3259019,35.46801437
8256,의성중학교,경상북도,의성군,부설,128.7000291,36.34105051
8257,안곡고등학교,경기도,고양시,부설,126.7872084,37.68209025
8258,수내공영,경기도,성남시,노외,127.1279604,37.36679478
8259,호남공영주차장,전라남도,목포시,노상,126.3884239,34.79402507
8260,중앙동제2,경기도,성남시,노외,127.1568005,37.44014102
8261,가현초등학교,경기도,김포시,부설,126.6740034,37.63807828
8262,조남초등학교,경기도,시흥시,부설,126.8592671,37.37902709
8263,연풍레포츠공원,충청북도,괴산군,노외,128.02662,36.81413735
8264,구암동 285-10 공영주차장,경상남도,창원시,노상,128.5911525,35.25191556
8265,개양중학교,경상남도,진주시,부설,128.1097423,35.16049726
8266,봉곡구획정리,경상북도,구미시,노외,128.3076261,36.15546533
8267,장곡고등학교,경기도,시흥시,노상/노외,126.782345,37.38004124
8268,한국전력동대구지점,대구광역시,동구,부설,128.6409847,35.87485157
8269,경상북도교육청 발명체험교육관,경상북도,경주시,부설,129.2119508,35.83431582
8270,성건동공영주차장,경상북도,경주시,노외,129.2034649,35.84239027
8271,삼계면 주차장,전라남도,장성군,노외,126.6649459,35.25959642
8272,화인빌라 앞,강원도,철원군,노외,127.2134569,38.21506503
8273,오석초등학교,충청북도,충주시,노상,127.8960579,36.99953153
8274,화정4동 공영주차장,광주광역시,서구,노외,126.8732149,35.14253003
8275,든들마을 네모,대구광역시,달서구,노외,128.5585121,35.83106349
8276,안심 무료 노외주차장,충청남도,논산시,노외,127.0988467,36.12880667
8277,가평읍 노상주차장2,경기도,가평군,노상,127.511348,37.82917214
8278,홍도동 시영(아) 1동 옆,대전광역시,동구,노상,127.4204644,36.34609979
8279,자산동 17-1 주차장,경상남도,창원시,노상,128.5648969,35.20635203
8280,새마을금고 앞,전라남도,강진군,노외,126.771277,34.64073807
8281,건계정가는길,경상남도,거창군,노상,127.8943689,35.68647763
8282,원평동사무소,경상북도,구미시,부설,128.3399501,36.12710719
8283,광암교 옆 공영주차장,경상북도,칠곡군,노외,128.4021236,36.07853986
8284,왕송호수 공영주차장,경기도,의왕시,노외,126.9459111,37.31777865
8285,이작2리 선착장 주차장,인천광역시,옹진군,노외,126.2467426,37.18325188
8286,신포동 1가 70 주차장,경상남도,창원시,노상,128.5731996,35.19899134
8287,행복한들주차장,경기도,수원시,노외,127.0719185,37.28335668
8288,송민학교,경기도,의정부시,부설,127.1069048,37.74554523
8289,주공6단지상가주변 공영주차장,서울특별시,노원구,노상,127.0647486,37.65379761
8290,모래마을3호,인천광역시,남동구,노외,126.7220114,37.45275565
8291,김포신곡중학교,경기도,김포시,부설,126.7649552,37.59936807
8292,들소리전수관 앞,전라북도,순창군,노외,127.0881502,35.33682728
8293,부강중학교,세종특별자치시,-,노상,127.3648142,36.52631715
8294,청량산 공영주차장,경상남도,창원시,노외,128.5557922,35.17004664
8295,마송초등학교,경기도,김포시,부설,126.606057,37.68430052
8296,함창 버스터미널 옆,경상북도,상주시,노상,128.1788543,36.56856097
8297,샘모루초교지하주차장,경기도,안양시,노외,126.9408353,37.39962556
8298,경기도가평초등학교,경기도,가평군,부설,127.5072897,37.83081328
8299,입암면복지회관,경상북도,영양군,부설,129.0903635,36.59418335
8300,칠성동 주민센터,대구광역시,북구,부설,128.6000198,35.87922408
8301,동촌동 공용주차장,대구광역시,동구,노외,128.6608198,35.88707752
8302,명지동 주민자율 주차장,부산광역시,강서구,노외,128.9224507,35.11061101
8303,양평해장국 옆 공영주차장,충청남도,예산군,노외,126.8308084,36.6859729
8304,덕계고등학교,경기도,양주시,부설,127.047949,37.82428609
8305,중앙여고,경상남도,김해시,부설,128.8886173,35.23260078
8306,덕산동사무소공영주차장,경상남도,창원시,노외,128.7035234,35.14336166
8307,흥양초등학교,강원도,원주시,부설,127.9965122,37.38126408
8308,화계초등학교,강원도,홍천군,노상,127.8488434,37.7114982
8309,경대병원부근노상주차장,대구광역시,중구,노상,128.6062815,35.86850955
8310,내가면 외포리 공영주차장,인천광역시,강화군,노외,126.3836676,37.70031355
8311,장항제4공용주차장,충청남도,서천군,노외,126.6962005,36.01027314
8312,대천여자상업고등학교,충청남도,보령시,노상 ,126.579488,36.33215727
8313,동홍공영노외1주차장,제주특별자치도,서귀포시,노외,126.5684383,33.25616183
8314,반월동 46-38번지 공영주차장 ,충청남도,논산시,노외,127.0876436,36.20495443
8315,대전봉산초등학교,대전광역시,서구,부설,127.3652655,36.34527951
8316,청안동공영주차장,경상남도,창원시,노외,128.8046107,35.10749238
8317,제17호 나대지주차장,충청북도,증평군,노외,127.574695,36.78122776
8318,조암,경기도,화성시,노외,126.8144792,37.08382513
8319,고아리공영주차장,경상북도,고령군,노외,128.2681134,35.72510852
8320,중동초등학교,경상북도,상주시,부설,128.2683195,36.42963056
8321,중앙신시장 제2공영주차장,경상북도,안동시,노외,128.7221297,36.56367022
8322,웅동1동파출소,경상남도,창원시,노외,128.7824127,35.12554711
8323,오관리 90-2 주차장(도시재생과뒤),충청남도,홍성군,노외,126.6613951,36.60186975
8324,내이 중앙도로 공영유료주차장 (진마트～파크랜드),경상남도,밀양시,노상,128.7475848,35.49534553
8325,용호고등학교,경기도,군포시,노상,126.9393348,37.3418258
